2,0.2394524,-8.240582,-4.537461,0.01230621,-10.4201,-12.64879
1,0.2464104,-2.179508,-8.111331,0.006965637,9.169323,-3.291129
2,0.2519913,11.34883,4.820202,0.005573273,-7.820061,-5.324219
1,0.2724533,-19.16889,-10.14442,0.02000427,-34.52497,-1.207765
1,0.2869148,15.35608,-8.936655,0.01446152,5.461926,13.87947
2,0.2869225,NaN,NaN,0,NaN,NaN
2,0.2952766,-1.369925,10.47903,0.008354187,-5.24239,8.29129
1,0.3481026,-3.872463,-2.187738,0.05283356,1.332699,-15.38908
2,0.3481102,NaN,NaN,0,NaN,NaN
1,0.3608398,-10.81552,-0.1101193,0.01273727,-5.775827,7.369966
2,0.3643379,5.039684,7.480086,0.003490448,15.41786,13.22712
2,0.3743134,-10.37817,-5.747029,0.009975433,1.341393,5.784411
1,0.3764114,11.71957,11.53144,0.002105713,20.72711,14.81203
2,0.3863411,9.007542,3.28059,0.009922028,19.39515,-0.7485065
1,0.3979607,10.38763,-4.029099,0.0116272,-6.168541,-9.069258
2,0.4021416,-16.55615,-5.040161,0.004173279,-35.40854,-14.36798
2,0.4058571,18.85239,9.327823,0.003715515,19.25013,3.254738
1,0.4139709,0.3977547,-6.073086,0.00812149,-0.6412735,12.42361
2,0.4762344,-1.039017,18.49669,0.06225586,-13.05803,-4.643605
1,0.4801903,-12.019,-23.1403,0.00396347,-29.51972,-9.356125
2,0.4834595,-17.50071,13.78418,0.003261566,15.78159,4.060206
2,0.490654,-33.28231,9.723973,0.007194519,13.16769,12.39603
2,0.4971733,-46.44999,-2.672054,0.006519318,-20.58217,-4.490031
1,0.4976349,25.86783,-1.817975,0.0004692078,-6.432945,-1.626659
1,0.522728,32.30077,-0.1913157,0.02509308,7.753404,-0.2966251
1,0.5283279,24.54737,0.1053095,0.005599976,29.69176,-5.289845
2,0.5339241,5.144394,-5.395154,0.005588531,11.10448,6.878181
2,0.5464516,-5.960087,-12.27334,0.01252747,7.730713,1.985537
1,0.5469093,13.69079,14.25887,0.0004653931,10.0083,2.948484
2,0.610199,-3.682495,-11.31039,0.06328201,-33.65425,0.5193672
2,0.6315193,29.97175,-11.82975,0.02132034,3.882545,-6.512374
2,0.6558342,26.0892,-5.317381,0.02431488,24.24904,-10.90237
2,0.7171364,-1.891533,-3.28937,0.06130219,12.60139,-0.4405234
1,0.7869568,14.54434,0.5532231,0.06982803,4.436909,-8.80958
2,0.7920265,-10.1074,-9.362804,0.005062103,5.276047,-12.82181
1,0.7969322,15.38345,-3.459011,0.005367279,8.624008,-3.957983
1,0.8374863,6.759445,0.4989738,0.04055405,31.08593,4.928986
2,0.8374939,NaN,NaN,0,NaN,NaN
2,0.8420982,20.0036,-2.480865,0.00460434,21.81948,-7.826176
2,0.8522606,-1.81588,5.345311,0.01016235,7.587723,10.10205
1,0.8687248,9.403648,4.756741,0.01647186,-1.984009,10.02731
1,0.8930511,11.38766,-5.270566,0.02432632,6.29071,-13.37906
1,0.9174118,5.096954,8.108496,0.02436066,-13.7361,2.465957
1,0.9234276,18.83305,5.642539,0.006015778,11.34733,-2.115108
1,0.9317818,7.485718,7.757647,0.008354187,9.865028,2.071541
1,0.9592743,-2.379303,5.686106,0.02749252,-15.27094,-3.921813
1,1.047504,12.89168,9.607919,0.08823013,15.98735,-4.193964
2,1.047977,3.095711,-13.80188,0.0004653931,-11.88859,-12.70709
2,1.061195,14.98428,-1.094793,0.01321793,33.52872,7.264808
1,1.063293,18.54441,8.3596,0.002105713,8.795303,0.3306627
2,1.07513,-9.749107,-8.028936,0.01182938,-13.21037,-1.810349
1,1.089275,-3.461227,6.218586,0.01415253,-10.8559,2.369829
2,1.123241,-7.394646,-3.848758,0.03395844,13.74636,-5.569639
2,1.161022,-21.14101,1.720881,0.03778076,-47.60529,-20.04673
1,1.16795,-26.46426,-21.76761,0.00693512,8.858482,-4.620716
1,1.175655,-35.32275,-17.14689,0.007705688,23.69477,15.04322
2,1.178432,59.01752,32.19011,0.00276947,47.58017,25.97466
1,1.192074,-11.43735,-6.215445,0.01317978,-14.25153,-15.57555
1,1.226204,2.814171,9.360102,0.0341301,10.5322,-2.898747
2,1.230381,7.718018,-12.25885,0.004169464,-10.81019,-7.850535
2,1.246353,18.52822,-4.408313,0.01597214,33.77225,6.228852
1,1.246815,15.24403,10.63717,0.0004692078,29.69824,-0.1068516
2,1.255398,14.45421,-10.74402,0.008575439,12.99551,-8.340103
2,1.276428,1.458725,-2.403915,0.02103043,6.834625,14.40861
1,1.294521,5.3759,16.81252,0.01810074,8.836197,9.597439
2,1.307251,3.460327,-7.21508,0.01272202,18.48526,0.8745351
1,1.312115,15.02495,8.089615,0.004405975,12.50835,9.138713
2,1.329285,-2.516602,1.049098,0.01716232,4.208817,16.16678
1,1.348763,6.725479,15.11769,0.01948547,-11.03214,26.40828
1,1.361549,17.7576,-11.29059,0.01278687,12.7314,-18.43369
2,1.362026,-5.02626,-7.143095,0.0004692078,12.74773,-9.442343
2,1.380779,-17.77399,2.299247,0.01875305,-30.03474,-0.5906448
2,1.405815,12.26074,2.889892,0.02503586,26.46286,6.973158
1,1.407211,14.2021,4.083267,0.001403809,26.49179,-0.1579132
2,1.410934,12.2897,-4.24118,0.003715515,34.32526,-19.14281
2,1.44249,-22.03555,14.90163,0.03155518,NaN,NaN
1,1.447395,-24.46803,-4.57131,0.005367279,-28.78052,3.196604
1,1.487057,4.312485,-7.767913,0.03966141,NaN,NaN
1,0.003265381,29.80096,3.994057,0.002792358,31.08689,10.22449
1,0.01722717,-1.285923,-6.230434,0.01396179,-12.4794,-7.247669
2,0.025177,-11.19348,-1.017237,0.007949829,-24.12137,4.919271
2,0.03495789,12.92789,-5.936508,0.009780884,19.02494,28.02848
1,0.04312134,6.097046,33.96499,0.008178711,9.901596,-3.588049
1,0.05130005,-3.80455,37.55304,0.008178711,23.81154,8.900566
2,0.06410217,27.61611,-28.65248,0.01280212,26.6591,16.28669
2,0.07157898,0.9569969,-44.93917,0.007476807,-21.83331,-10.55234
2,0.08992004,22.79031,-34.38683,0.01834106,10.90847,-15.22274
1,0.1222687,-11.88184,19.16409,0.03236389,2.18605,20.28127
2,0.1287842,14.06787,1.117177,0.006515503,14.82636,-5.143181
2,0.191864,-0.7584763,6.260358,0.06307983,-8.604446,12.26591
1,0.1962738,-7.845955,6.00555,0.00440979,16.66691,21.90027
1,0.2095642,-24.51287,-15.89472,0.01329041,-3.024818,14.1992
2,0.2372894,21.48807,30.09391,0.02770996,25.97472,-4.750885
1,0.2596436,4.486664,-34.8448,0.02235413,17.26704,-9.100874
